fecha,region,temperatura,precipitacion,indice_economico,competencia_promo
2022-01-21,Centro,29.7,0.07,115.5,False
2022-01-22,Centro,29.3,0.06,114.9,False
2022-01-23,Centro,26.0,0.0,115.4,False
2022-01-24,Centro,32.2,0.1,115.6,False
2022-01-25,Centro,31.9,0.11,114.8,False
2022-01-26,Centro,33.9,0.11,113.7,False
2022-01-27,Centro,29.9,0.13,114.1,False
2022-01-28,Centro,37.3,0.0,114.0,True
2022-01-29,Centro,30.6,0.06,113.2,False
2022-01-30,Centro,29.2,0.27,113.0,False
2022-01-31,Centro,29.0,0.32,113.0,False
2022-02-01,Centro,26.9,0.0,112.8,False
2022-02-02,Centro,36.8,0.0,111.8,True
2022-02-03,Centro,36.4,0.11,112.6,False
2022-02-04,Centro,34.2,0.09,112.8,False
2022-02-05,Centro,29.8,0.02,112.4,False
2022-02-06,Centro,38.1,0.09,112.0,False
2022-02-07,Centro,31.7,0.06,111.9,False
2022-02-08,Centro,32.1,0.53,111.1,False
2022-02-09,Centro,37.3,0.0,110.9,False
2022-02-10,Centro,35.1,0.08,109.9,False
2022-02-11,Centro,39.8,0.17,109.6,False
2022-02-12,Centro,34.0,0.06,108.7,False
2022-02-13,Centro,32.2,0.01,107.8,False
2022-02-14,Centro,31.7,0.24,108.2,False
2022-02-15,Centro,28.1,0.09,107.9,True
2022-02-16,Centro,32.9,0.0,107.7,False
2022-02-17,Centro,37.2,0.12,106.3,True
2022-02-18,Centro,35.7,0.0,105.7,True
2022-02-19,Centro,34.0,0.15,105.6,True
2022-02-20,Centro,31.1,0.05,105.4,False
2022-02-21,Centro,34.8,0.01,104.0,False
2022-02-22,Centro,37.3,0.0,103.7,False
2022-02-23,Centro,35.6,0.07,103.6,False
2022-02-24,Centro,34.9,0.0,104.0,False
2022-02-25,Centro,32.1,0.02,103.4,False
2022-02-26,Centro,37.2,0.01,102.0,False
2022-02-27,Centro,25.3,0.12,101.2,False
2022-02-28,Centro,35.9,0.22,100.4,False
2022-03-01,Centro,40.0,0.13,100.6,False
2022-03-02,Centro,30.3,0.02,99.0,False
2022-03-03,Centro,34.2,0.27,98.6,False
2022-03-04,Centro,35.0,0.02,99.2,False
2022-03-05,Centro,33.7,0.19,99.0,True
2022-03-06,Centro,38.2,0.09,99.4,False
2022-03-07,Centro,36.6,0.0,98.5,False
2022-03-08,Centro,35.7,0.02,97.6,False
2022-03-09,Centro,37.7,0.01,98.3,False
2022-03-10,Centro,35.4,0.0,98.3,False
2022-03-11,Centro,40.0,0.15,98.3,False
2022-03-12,Centro,35.9,0.11,97.8,False
2022-03-13,Centro,36.1,0.21,97.9,True
2022-03-14,Centro,30.4,0.11,97.4,False
2022-03-15,Centro,34.0,0.02,98.1,False
2022-03-16,Centro,39.1,0.13,99.6,False
2022-03-17,Centro,31.7,0.09,100.0,False
2022-03-18,Centro,29.3,0.06,99.8,False
2022-03-19,Centro,35.9,0.0,98.7,False
2022-03-20,Centro,39.9,0.45,98.1,False
2022-03-21,Centro,35.9,0.05,99.1,False
2022-03-22,Centro,34.8,0.07,98.8,True
2022-03-23,Centro,30.3,0.1,98.8,True
2022-03-24,Centro,37.3,0.14,99.4,False
2022-03-25,Centro,37.9,0.13,100.5,False
2022-03-26,Centro,30.6,0.0,100.7,False
2022-03-27,Centro,39.4,0.0,100.8,False
2022-03-28,Centro,38.3,0.1,101.1,False
2022-03-29,Centro,39.4,0.02,101.1,False
2022-03-30,Centro,37.7,0.04,101.2,False
2022-03-31,Centro,38.0,0.09,101.7,False
2022-04-01,Centro,37.6,0.02,102.2,False
2022-04-02,Centro,38.6,0.17,103.6,False
2022-04-03,Centro,30.5,0.09,104.1,False
2022-04-04,Centro,31.5,0.01,105.0,False
2022-04-05,Centro,33.8,0.0,104.9,False
2022-04-06,Centro,35.6,0.03,105.5,False
2022-04-07,Centro,37.1,0.04,105.4,False
2022-04-08,Centro,36.9,0.09,105.9,False
2022-04-09,Centro,39.3,0.02,106.6,False
2022-04-10,Centro,39.4,0.08,106.9,False
2022-04-11,Centro,33.3,0.07,108.4,False
2022-04-12,Centro,36.6,0.06,109.4,False
2022-04-13,Centro,33.3,0.27,110.3,True
2022-04-14,Centro,35.3,0.08,110.9,True
2022-04-15,Centro,36.8,0.0,112.0,False
2022-04-16,Centro,25.6,0.09,111.5,False
2022-04-17,Centro,40.0,0.0,112.4,False
2022-04-18,Centro,37.4,0.04,112.1,False
2022-04-19,Centro,33.9,0.0,111.9,False
2022-04-20,Centro,40.0,0.0,112.3,True
2022-04-21,Centro,34.5,0.02,113.1,True
2022-04-22,Centro,35.9,0.14,112.6,True
2022-04-23,Centro,34.0,0.09,112.4,False
2022-04-24,Centro,40.0,0.06,112.5,False
2022-04-25,Centro,35.1,0.21,112.4,False
2022-04-26,Centro,35.8,0.08,112.8,False
2022-04-27,Centro,38.9,0.07,114.5,False
2022-04-28,Centro,37.0,0.04,114.6,True
2022-04-29,Centro,35.0,0.08,114.2,False
2022-04-30,Centro,38.4,0.04,113.4,False
2022-05-01,Centro,40.0,0.0,113.2,True
2022-05-02,Centro,35.9,0.05,112.5,False
2022-05-03,Centro,35.3,0.06,112.6,False
2022-05-04,Centro,35.4,0.0,112.6,False
2022-05-05,Centro,38.7,0.0,112.2,False
2022-05-06,Centro,32.9,0.02,113.0,False
2022-05-07,Centro,33.8,0.1,112.4,True
2022-05-08,Centro,29.9,0.02,112.0,True
2022-05-09,Centro,30.9,0.0,112.1,False
2022-05-10,Centro,32.8,0.13,112.3,False
2022-05-11,Centro,34.1,0.02,112.6,False
2022-05-12,Centro,39.5,0.02,112.5,False
2022-05-13,Centro,35.7,0.1,112.7,False
2022-05-14,Centro,31.3,0.04,112.0,False
2022-05-15,Centro,31.8,0.0,112.2,True
2022-05-16,Centro,38.0,0.04,112.3,True
2022-05-17,Centro,37.1,0.03,112.7,False
2022-05-18,Centro,33.7,0.1,111.5,False
2022-05-19,Centro,32.2,0.0,110.7,False
2022-05-20,Centro,36.8,0.05,110.8,False
2022-05-21,Centro,30.4,0.06,109.1,False
2022-05-22,Centro,34.4,0.04,109.0,False
2022-05-23,Centro,40.0,0.02,109.2,False
2022-05-24,Centro,33.7,0.24,108.6,False
2022-05-25,Centro,30.6,0.0,108.1,False
2022-05-26,Centro,34.1,0.26,107.3,False
2022-05-27,Centro,31.3,0.0,106.7,False
2022-05-28,Centro,28.4,0.0,106.2,False
2022-05-29,Centro,34.6,0.04,105.6,False
2022-05-30,Centro,35.7,0.02,105.0,True
2022-05-31,Centro,31.3,0.39,104.6,True
2022-06-01,Centro,31.0,0.13,104.3,False
2022-06-02,Centro,29.1,0.14,105.0,False
2022-06-03,Centro,31.5,0.34,104.7,False
2022-06-04,Centro,30.1,0.0,104.7,False
2022-06-05,Centro,28.6,0.03,104.3,True
2022-06-06,Centro,37.2,0.06,103.9,True
2022-06-07,Centro,32.8,0.02,103.0,True
2022-06-08,Centro,33.0,0.09,102.1,False
2022-06-09,Centro,33.8,0.06,101.5,False
2022-06-10,Centro,33.3,0.01,101.6,False
2022-06-11,Centro,29.7,0.06,102.1,False
2022-06-12,Centro,31.6,0.0,101.3,False
2022-06-13,Centro,29.8,0.15,101.1,False
2022-06-14,Centro,31.8,0.0,100.5,True
2022-06-15,Centro,31.4,0.11,100.4,True
2022-06-16,Centro,29.1,0.09,101.1,True
2022-06-17,Centro,26.1,0.02,101.0,False
2022-06-18,Centro,30.4,0.21,101.2,True
2022-06-19,Centro,29.2,0.0,102.1,False
2022-06-20,Centro,24.1,0.03,102.6,False
2022-06-21,Centro,31.1,0.0,102.4,False
2022-06-22,Centro,32.4,0.1,102.7,False
2022-06-23,Centro,36.9,0.02,102.6,False
2022-06-24,Centro,28.0,0.14,103.1,False
2022-06-25,Centro,27.4,0.04,103.6,False
2022-06-26,Centro,25.6,0.0,103.2,False
2022-06-27,Centro,29.4,0.01,103.6,False
2022-06-28,Centro,29.2,0.2,103.9,False
2022-06-29,Centro,26.1,0.37,104.5,False
2022-06-30,Centro,27.8,0.04,105.3,False
2022-07-01,Centro,22.3,0.0,105.8,False
2022-07-02,Centro,30.9,0.09,106.0,False
2022-07-03,Centro,25.6,0.07,106.8,True
2022-07-04,Centro,27.7,0.26,106.8,False
2022-07-05,Centro,23.4,0.0,106.4,True
2022-07-06,Centro,25.8,0.33,105.2,True
2022-07-07,Centro,26.6,0.0,105.5,False
2022-07-08,Centro,27.2,0.06,105.4,False
2022-07-09,Centro,28.6,0.0,105.9,False
2022-07-10,Centro,31.3,0.14,105.2,False
2022-07-11,Centro,29.0,0.17,105.2,False
2022-07-12,Centro,29.6,0.08,105.7,False
2022-07-13,Centro,30.9,0.0,105.5,False
2022-07-14,Centro,28.2,0.0,105.9,False
2022-07-15,Centro,26.2,0.0,105.9,False
2022-07-16,Centro,29.2,0.02,106.1,False
2022-07-17,Centro,29.3,0.0,106.6,False
2022-07-18,Centro,27.9,0.05,107.2,False
2022-07-19,Centro,21.4,0.04,107.4,False
2022-07-20,Centro,23.1,0.08,107.2,True
2022-07-21,Centro,24.7,0.14,107.0,False
2022-07-22,Centro,27.7,0.05,107.5,False
2022-07-23,Centro,25.2,0.06,107.0,False
2022-07-24,Centro,28.5,0.09,107.0,False
2022-07-25,Centro,28.9,0.32,106.8,False
2022-07-26,Centro,28.5,0.03,106.8,False
2022-07-27,Centro,28.4,0.02,106.2,False
2022-07-28,Centro,21.5,0.09,105.2,False
2022-07-29,Centro,25.9,0.06,105.4,False
2022-07-30,Centro,22.5,0.04,105.8,False
2022-07-31,Centro,19.3,0.14,104.8,False
2022-08-01,Centro,23.3,0.1,104.9,False
2022-08-02,Centro,28.0,0.02,105.2,True
2022-08-03,Centro,25.3,0.38,105.4,False
2022-08-04,Centro,29.8,0.15,104.9,False
2022-08-05,Centro,24.2,0.0,104.3,False
2022-08-06,Centro,30.9,0.15,104.1,False
2022-08-07,Centro,24.0,0.0,103.9,False
2022-08-08,Centro,23.4,0.0,103.7,True
2022-08-09,Centro,19.4,0.07,103.3,False
2022-08-10,Centro,26.4,0.03,102.5,False
2022-08-11,Centro,21.5,0.23,102.4,False
2022-08-12,Centro,20.9,0.15,102.3,False
2022-08-13,Centro,26.6,0.21,102.1,True
2022-08-14,Centro,26.1,0.0,101.8,True
2022-08-15,Centro,26.0,0.01,102.3,False
2022-08-16,Centro,21.4,0.04,101.7,False
2022-08-17,Centro,22.2,0.14,102.0,False
2022-08-18,Centro,22.1,0.07,101.3,False
2022-08-19,Centro,24.5,0.06,101.5,False
2022-08-20,Centro,26.7,0.0,101.7,False
2022-08-21,Centro,23.1,0.29,101.3,False
2022-08-22,Centro,27.8,0.07,101.8,False
2022-08-23,Centro,24.5,0.17,101.7,False
2022-08-24,Centro,21.0,0.01,100.9,False
2022-08-25,Centro,24.1,0.06,100.4,False
2022-08-26,Centro,26.7,0.0,100.7,False
2022-08-27,Centro,27.5,0.01,100.9,False
2022-08-28,Centro,25.0,0.03,100.1,True
2022-08-29,Centro,21.4,0.0,99.8,False
2022-08-30,Centro,20.6,0.29,99.7,False
2022-08-31,Centro,22.9,0.14,99.2,False
2022-09-01,Centro,26.1,0.0,100.2,False
2022-09-02,Centro,22.3,0.0,100.1,False
2022-09-03,Centro,22.3,0.24,99.9,True
2022-09-04,Centro,21.1,0.54,100.4,True
2022-09-05,Centro,19.9,0.13,100.1,True
2022-09-06,Centro,20.3,0.18,100.5,True
2022-09-07,Centro,21.1,0.1,99.6,False
2022-09-08,Centro,25.8,0.13,99.4,False
2022-09-09,Centro,19.9,0.18,99.9,False
2022-09-10,Centro,20.7,0.05,100.7,False
2022-09-11,Centro,17.9,0.03,100.3,False
2022-09-12,Centro,22.6,0.04,99.9,True
2022-09-13,Centro,24.5,0.2,100.3,False
2022-09-14,Centro,25.3,0.03,100.1,False
2022-09-15,Centro,20.9,0.29,100.1,False
2022-09-16,Centro,22.0,0.04,100.7,False
2022-09-17,Centro,19.8,0.01,100.6,False
2022-09-18,Centro,21.8,0.25,99.8,True
2022-09-19,Centro,21.1,0.15,99.3,False
2022-09-20,Centro,20.3,0.0,99.6,False
2022-09-21,Centro,20.6,0.0,98.9,False
2022-09-22,Centro,21.5,0.04,99.0,False
2022-09-23,Centro,19.2,0.17,98.6,False
2022-09-24,Centro,19.3,0.08,99.7,True
2022-09-25,Centro,25.2,0.05,101.0,False
2022-09-26,Centro,28.2,0.06,100.8,False
2022-09-27,Centro,16.4,0.0,101.3,True
2022-09-28,Centro,16.2,0.0,101.1,False
2022-09-29,Centro,17.1,0.04,101.3,False
2022-09-30,Centro,19.7,0.12,102.5,False
2022-10-01,Centro,22.7,0.0,102.7,False
2022-10-02,Centro,21.8,0.06,102.9,False
2022-10-03,Centro,20.5,0.07,102.7,False
2022-10-04,Centro,21.6,0.0,103.6,False
2022-10-05,Centro,17.9,0.0,102.3,False
2022-10-06,Centro,19.3,0.31,102.5,False
2022-10-07,Centro,20.0,0.26,102.8,False
2022-10-08,Centro,15.3,0.02,102.8,False
2022-10-09,Centro,16.6,0.01,103.5,False
2022-10-10,Centro,16.7,0.14,104.4,False
2022-10-11,Centro,22.4,0.35,104.0,False
2022-10-12,Centro,20.9,0.0,105.3,False
2022-10-13,Centro,22.0,0.04,104.8,False
2022-10-14,Centro,14.7,0.02,105.7,False
2022-10-15,Centro,15.8,0.04,106.0,False
2022-10-16,Centro,22.2,0.13,106.0,False
2022-10-17,Centro,11.9,0.01,106.0,False
2022-10-18,Centro,24.0,0.08,106.1,False
2022-10-19,Centro,14.9,0.01,106.4,True
2022-10-20,Centro,22.9,0.0,106.0,True
2022-10-21,Centro,17.8,0.01,106.0,True
2022-10-22,Centro,23.6,0.0,105.7,True
2022-10-23,Centro,30.1,0.12,105.1,True
2022-10-24,Centro,13.7,0.03,104.8,False
2022-10-25,Centro,22.7,0.05,104.2,False
2022-10-26,Centro,15.3,0.04,104.0,False
2022-10-27,Centro,22.0,0.03,104.1,False
2022-10-28,Centro,20.2,0.22,104.1,False
2022-10-29,Centro,21.2,0.07,105.0,False
2022-10-30,Centro,18.2,0.07,103.8,False
2022-10-31,Centro,23.3,0.0,103.9,False
2022-11-01,Centro,16.7,0.0,103.8,False
2022-11-02,Centro,24.8,0.05,104.0,False
2022-11-03,Centro,20.0,0.1,104.2,False
2022-11-04,Centro,17.1,0.11,103.9,False
2022-11-05,Centro,26.1,0.04,103.7,False
2022-11-06,Centro,21.2,0.01,103.1,False
2022-11-07,Centro,27.2,0.05,103.1,False
2022-11-08,Centro,25.2,0.0,101.9,False
2022-11-09,Centro,19.3,0.11,102.0,False
2022-11-10,Centro,21.5,0.04,101.7,False
2022-11-11,Centro,22.2,0.0,101.1,False
2022-11-12,Centro,26.5,0.09,100.7,False
2022-11-13,Centro,23.3,0.4,100.3,False
2022-11-14,Centro,22.6,0.06,100.6,True
2022-11-15,Centro,21.6,0.0,101.9,False
2022-11-16,Centro,22.1,0.03,102.2,False
2022-11-17,Centro,26.3,0.16,101.5,False
2022-11-18,Centro,22.5,0.08,101.5,False
2022-11-19,Centro,21.4,0.02,101.5,False
2022-11-20,Centro,21.0,0.22,100.7,False
2022-11-21,Centro,21.1,0.03,99.7,False
2022-11-22,Centro,18.7,0.19,99.4,False
2022-11-23,Centro,20.7,0.0,99.5,True
2022-11-24,Centro,27.6,0.13,98.4,False
2022-11-25,Centro,22.6,0.0,97.7,True
2022-11-26,Centro,25.4,0.1,97.7,False
2022-11-27,Centro,16.0,0.05,97.5,False
2022-11-28,Centro,25.3,0.24,97.9,False
2022-11-29,Centro,23.2,0.06,97.0,False
2022-11-30,Centro,22.3,0.24,97.9,False
2022-12-01,Centro,24.4,0.07,97.0,False
2022-12-02,Centro,22.5,0.01,95.8,False
2022-12-03,Centro,17.8,0.03,95.6,True
2022-12-04,Centro,27.0,0.06,94.9,False
2022-12-05,Centro,25.1,0.29,94.7,False
2022-12-06,Centro,23.6,0.0,94.6,False
2022-12-07,Centro,21.7,0.2,94.5,False
2022-12-08,Centro,20.3,0.11,94.0,False
2022-12-09,Centro,25.6,0.17,94.2,False
2022-12-10,Centro,29.9,0.07,94.0,True
2022-12-11,Centro,25.7,0.03,94.6,False
2022-12-12,Centro,21.1,0.03,94.6,False
2022-12-13,Centro,26.1,0.08,94.2,False
2022-12-14,Centro,25.4,0.16,93.4,False
2022-12-15,Centro,28.3,0.09,93.4,False
2022-12-16,Centro,27.6,0.25,92.9,False
2022-12-17,Centro,17.0,0.0,92.4,False
2022-12-18,Centro,27.7,0.0,92.9,True
2022-12-19,Centro,23.2,0.07,92.2,False
2022-12-20,Centro,22.1,0.03,93.1,False
2022-12-21,Centro,25.9,0.13,93.4,False
2022-12-22,Centro,27.8,0.05,93.7,False
2022-12-23,Centro,21.8,0.19,93.4,False
2022-12-24,Centro,29.0,0.0,94.1,False
2022-12-25,Centro,29.3,0.25,94.4,False
2022-12-26,Centro,27.3,0.01,94.3,False
2022-12-27,Centro,24.7,0.05,94.8,False
2022-12-28,Centro,24.5,0.0,94.2,False
2022-12-29,Centro,30.6,0.12,93.8,False
2022-12-30,Centro,23.2,0.02,93.5,False
2022-12-31,Centro,31.0,0.07,94.0,False
2023-01-01,Centro,27.5,0.13,94.4,True
2023-01-02,Centro,27.8,0.08,95.3,False
2023-01-03,Centro,23.1,0.1,95.1,False
2023-01-04,Centro,27.9,0.01,95.8,False
2023-01-05,Centro,30.4,0.0,96.0,False
2023-01-06,Centro,24.6,0.0,95.9,False
2023-01-07,Centro,30.3,0.04,96.4,False
2023-01-08,Centro,29.2,0.1,96.7,False
2023-01-09,Centro,27.1,0.14,96.7,True
2023-01-10,Centro,31.8,0.03,97.0,True
2023-01-11,Centro,22.7,0.13,97.2,False
2023-01-12,Centro,30.5,0.0,97.4,False
2023-01-13,Centro,34.5,0.01,97.4,False
2023-01-14,Centro,34.1,0.31,97.0,False
2023-01-15,Centro,31.0,0.16,97.3,False
2023-01-16,Centro,29.1,0.24,97.0,False
2023-01-17,Centro,28.2,0.0,96.7,False
2023-01-18,Centro,29.4,0.03,96.7,False
2023-01-19,Centro,32.0,0.0,97.2,False
2023-01-20,Centro,28.1,0.17,97.4,False
2023-01-21,Centro,32.9,0.0,97.3,False
2023-01-22,Centro,37.2,0.09,97.0,False
2023-01-23,Centro,30.7,0.06,97.4,False
2023-01-24,Centro,27.0,0.1,96.2,False
2023-01-25,Centro,27.1,0.01,96.6,False
2023-01-26,Centro,33.6,0.02,95.6,False
2023-01-27,Centro,31.2,0.0,94.8,True
2023-01-28,Centro,34.2,0.07,94.5,True
2023-01-29,Centro,30.1,0.27,95.5,True
2023-01-30,Centro,34.3,0.07,96.2,False
2023-01-31,Centro,31.4,0.04,96.4,False
2023-02-01,Centro,29.8,0.05,96.4,False
2023-02-02,Centro,31.0,0.0,95.3,False
2023-02-03,Centro,28.7,0.01,95.2,True
2023-02-04,Centro,38.4,0.04,94.7,False
2023-02-05,Centro,32.2,0.03,94.0,False
2023-02-06,Centro,34.5,0.25,93.8,False
2023-02-07,Centro,31.1,0.04,93.3,False
2023-02-08,Centro,29.7,0.0,93.5,False
2023-02-09,Centro,32.2,0.02,92.2,False
2023-02-10,Centro,36.4,0.06,91.9,True
2023-02-11,Centro,31.6,0.0,91.2,True
2023-02-12,Centro,30.7,0.1,90.6,True
2023-02-13,Centro,33.8,0.11,90.5,False
2023-02-14,Centro,35.0,0.0,89.6,False
2023-02-15,Centro,38.5,0.0,89.3,False
2023-02-16,Centro,34.7,0.04,88.9,False
2023-02-17,Centro,35.7,0.33,88.2,False
2023-02-18,Centro,36.0,0.0,87.6,False
2023-02-19,Centro,30.5,0.13,87.2,False
2023-02-20,Centro,31.2,0.17,86.5,False
2023-02-21,Centro,30.9,0.2,86.1,True
2023-02-22,Centro,30.2,0.04,85.7,True
2023-02-23,Centro,36.7,0.06,85.1,True
2023-02-24,Centro,35.3,0.12,85.6,False
2023-02-25,Centro,34.7,0.03,85.5,False
2023-02-26,Centro,26.8,0.24,85.0,False
2023-02-27,Centro,40.0,0.09,84.8,False
2023-02-28,Centro,32.0,0.08,84.1,False
2023-03-01,Centro,40.0,0.04,83.6,False
2023-03-02,Centro,30.5,0.01,83.3,False
2023-03-03,Centro,32.5,0.11,82.5,False
2023-03-04,Centro,28.4,0.12,82.5,False
2023-03-05,Centro,36.1,0.22,82.1,False
2023-03-06,Centro,31.8,0.08,81.8,False
2023-03-07,Centro,32.0,0.1,81.4,True
2023-03-08,Centro,31.1,0.12,82.8,False
2023-03-09,Centro,37.6,0.09,82.4,False
2023-03-10,Centro,37.5,0.04,81.4,True
2023-03-11,Centro,40.0,0.08,80.6,False
2023-03-12,Centro,33.4,0.02,81.0,False
2023-03-13,Centro,36.2,0.02,81.7,False
2023-03-14,Centro,31.7,0.28,81.4,False
2023-03-15,Centro,34.6,0.02,82.1,False
2023-03-16,Centro,34.1,0.0,82.6,False
2023-03-17,Centro,37.1,0.06,82.7,True
2023-03-18,Centro,38.8,0.08,82.7,False
2023-03-19,Centro,38.7,0.36,82.9,False
2023-03-20,Centro,33.3,0.03,83.6,False
2023-03-21,Centro,38.8,0.0,84.0,False
2023-03-22,Centro,35.7,0.04,83.9,False
2023-03-23,Centro,34.9,0.0,84.0,False
2023-03-24,Centro,33.8,0.01,85.3,False
2023-03-25,Centro,34.2,0.0,85.7,False
2023-03-26,Centro,40.0,0.03,86.4,False
2023-03-27,Centro,36.9,0.0,87.0,False
2023-03-28,Centro,36.5,0.0,87.5,False
2023-03-29,Centro,35.2,0.05,87.8,False
2023-03-30,Centro,40.0,0.06,88.6,False
2023-03-31,Centro,39.9,0.21,89.3,False
2023-04-01,Centro,33.8,0.23,89.8,False
2023-04-02,Centro,35.2,0.14,89.8,True
2023-04-03,Centro,35.4,0.05,90.3,False
2023-04-04,Centro,36.4,0.03,90.6,False
2023-04-05,Centro,33.9,0.04,90.8,False
2023-04-06,Centro,37.3,0.06,92.5,True
2023-04-07,Centro,40.0,0.0,92.1,True
2023-04-08,Centro,32.0,0.0,92.9,False
2023-04-09,Centro,32.6,0.0,92.7,False
2023-04-10,Centro,34.5,0.08,93.1,False
2023-04-11,Centro,34.6,0.16,94.7,False
2023-04-12,Centro,40.0,0.0,94.5,False
2023-04-13,Centro,38.9,0.01,94.4,False
2023-04-14,Centro,38.7,0.53,94.6,False
2023-04-15,Centro,35.0,0.0,94.5,True
2023-04-16,Centro,34.9,0.01,95.1,False
2023-04-17,Centro,31.4,0.13,95.0,False
2023-04-18,Centro,38.1,0.2,95.5,False
2023-04-19,Centro,37.2,0.04,95.0,False
2023-04-20,Centro,39.5,0.03,94.3,False
2023-04-21,Centro,35.0,0.0,94.3,False
2023-04-22,Centro,35.1,0.1,93.6,False
2023-04-23,Centro,36.0,0.03,94.4,False
2023-04-24,Centro,38.1,0.01,93.7,False
2023-04-25,Centro,31.0,0.05,93.2,False
2023-04-26,Centro,37.6,0.03,93.4,True
2023-04-27,Centro,35.2,0.08,93.1,False
2023-04-28,Centro,32.1,0.17,92.3,False
2023-04-29,Centro,28.9,0.05,93.2,False
2023-04-30,Centro,34.7,0.23,92.6,False
2023-05-01,Centro,39.4,0.11,92.4,False
2023-05-02,Centro,40.0,0.0,92.1,False
2023-05-03,Centro,36.0,0.12,92.3,False
2023-05-04,Centro,40.0,0.17,92.4,False
2023-05-05,Centro,34.7,0.1,91.8,False
2023-05-06,Centro,37.6,0.0,91.4,False
2023-05-07,Centro,33.3,0.0,91.0,False
2023-05-08,Centro,33.0,0.16,91.2,False
2023-05-09,Centro,32.4,0.01,90.3,False
2023-05-10,Centro,28.2,0.08,91.0,False
2023-05-11,Centro,38.2,0.01,90.4,False
2023-05-12,Centro,32.3,0.0,90.0,False
2023-05-13,Centro,31.7,0.04,89.1,False
2023-05-14,Centro,30.5,0.1,88.2,False
2023-05-15,Centro,33.3,0.03,87.4,False
2023-05-16,Centro,39.2,0.07,86.6,False
2023-05-17,Centro,40.0,0.0,86.0,False
2023-05-18,Centro,28.7,0.03,85.2,False
2023-05-19,Centro,32.5,0.14,85.2,False
2023-05-20,Centro,30.4,0.05,84.5,False
2023-05-21,Centro,36.3,0.06,83.7,False
2023-05-22,Centro,34.1,0.13,83.1,False
2023-05-23,Centro,31.3,0.03,83.3,False
2023-05-24,Centro,33.3,0.01,83.1,True
2023-05-25,Centro,31.5,0.05,82.7,True
2023-05-26,Centro,37.7,0.1,81.7,True
2023-05-27,Centro,34.4,0.08,80.9,True
2023-05-28,Centro,34.6,0.0,79.9,True
2023-05-29,Centro,24.5,0.29,80.3,True
2023-05-30,Centro,32.2,0.18,80.4,False
2023-05-31,Centro,38.5,0.0,79.7,False
2023-06-01,Centro,36.1,0.15,79.2,False
2023-06-02,Centro,26.5,0.1,78.6,False
2023-06-03,Centro,31.0,0.07,78.0,False
2023-06-04,Centro,28.2,0.0,78.1,False
2023-06-05,Centro,36.8,0.14,77.8,False
2023-06-06,Centro,32.3,0.05,78.7,False
2023-06-07,Centro,29.1,0.0,79.3,False
2023-06-08,Centro,31.4,0.12,79.9,False
2023-06-09,Centro,23.4,0.0,80.2,False
2023-06-10,Centro,27.8,0.19,79.9,True
2023-06-11,Centro,31.0,0.2,80.3,True
2023-06-12,Centro,33.3,0.0,80.1,False
2023-06-13,Centro,24.9,0.16,81.0,False
2023-06-14,Centro,29.4,0.04,81.3,False
2023-06-15,Centro,33.5,0.03,81.5,False
2023-06-16,Centro,25.9,0.06,81.7,False
2023-06-17,Centro,30.8,0.03,82.7,True
2023-06-18,Centro,30.2,0.03,82.2,False
2023-06-19,Centro,35.0,0.08,83.3,False
2023-06-20,Centro,29.1,0.06,83.4,False
2023-06-21,Centro,29.1,0.2,82.9,False
2023-06-22,Centro,32.1,0.1,82.8,False
2023-06-23,Centro,25.4,0.15,82.2,True
2023-06-24,Centro,28.6,0.04,82.8,False
2023-06-25,Centro,27.7,0.14,82.6,False
2023-06-26,Centro,28.5,0.14,83.0,True
2023-06-27,Centro,31.4,0.19,83.8,False
2023-06-28,Centro,30.3,0.04,83.8,False
2023-06-29,Centro,26.3,0.01,84.0,False
2023-06-30,Centro,28.8,0.0,83.7,False
2023-07-01,Centro,32.7,0.0,83.9,False
2023-07-02,Centro,25.6,0.25,85.5,False
2023-07-03,Centro,28.4,0.01,86.2,False
2023-07-04,Centro,27.3,0.07,86.4,False
2023-07-05,Centro,27.5,0.16,86.5,False
2023-07-06,Centro,22.7,0.04,86.8,False
2023-07-07,Centro,31.7,0.14,87.2,True
2023-07-08,Centro,25.0,0.11,87.3,True
2023-07-09,Centro,30.2,0.01,87.9,True
2023-07-10,Centro,25.2,0.11,87.7,False
2023-07-11,Centro,25.0,0.0,87.5,False
2023-07-12,Centro,30.4,0.04,88.0,False
2023-07-13,Centro,29.6,0.11,87.7,False
2023-07-14,Centro,27.1,0.21,88.3,True
2023-07-15,Centro,28.6,0.19,88.5,True
2023-07-16,Centro,25.3,0.14,87.8,True
2023-07-17,Centro,26.1,0.1,88.1,True
2023-07-18,Centro,24.0,0.11,87.4,False
2023-07-19,Centro,28.5,0.12,88.0,False
2023-07-20,Centro,23.6,0.07,88.0,False
2023-07-21,Centro,30.0,0.11,89.0,False
2023-07-22,Centro,24.5,0.01,89.7,False
2023-07-23,Centro,25.3,0.17,89.2,False
2023-07-24,Centro,27.4,0.03,88.2,True
2023-07-25,Centro,25.1,0.05,87.9,True
2023-07-26,Centro,24.0,0.3,87.3,False
2023-07-27,Centro,24.7,0.09,88.2,False
2023-07-28,Centro,27.3,0.0,88.1,True
2023-07-29,Centro,22.5,0.0,88.5,False
2023-07-30,Centro,24.0,0.01,88.3,False
2023-07-31,Centro,24.3,0.02,88.1,True
2023-08-01,Centro,26.8,0.07,88.0,False
